crate_id,downloads
29830,3541
476274,207252
381134,45068103
283669,1761355
1055559,5325
932002,1931
202831,67792703
403249,740727
128,2764676
1565157,269
109793,1131223
1239749,1445025
618394,1777
1596571,547
1583235,212
1049425,35623
830817,1085
414432,171436
1456075,520
1612199,79
1585781,242
942750,174592
1611660,110
213382,625779
343325,76947
637364,276996
980788,1259871
199033,234832
787448,6451050
261903,162371
188,2208576
79831,24952895
389100,2410
88816,32797
353534,479876
819681,478979
535,9614902
1611956,101
1155608,101478
204817,514221
1609921,476
497923,435041
1469160,12057
244541,3479513
1208386,10592
513757,1782
1586234,209
93760,1837850
837307,1547
1535291,356
931867,3222
1349320,1712
1520185,767
6632,198137
798325,442587
720009,536910
522754,1274539
1237255,2151
1034549,744902
127245,370840
82483,122089
40228,42337001
950601,23055
7642,24078
754281,1082
198099,1305
193779,755187
1612311,84
1264171,3000
365415,2767
300218,93285
830334,2949
1180175,30895
414459,161131
701901,8324
1456158,7303
521557,19250
102727,47900
203615,2224
3385,173816751
390297,7244
571286,5960
278094,33412629
423,6059103
532528,3478204
1612090,95
6414,25692
981392,36223108
49228,14048
1587290,1762
619,173289
373064,19896398
76727,65538770
590929,14449
66839,27221701
461194,2277712
1598430,173
314639,98144
260346,6600
414433,156312
256315,2249457
274351,68910
456370,1985
314645,89747
76715,23111256
561491,18321
1395813,3388
457395,4409689
1491534,5000
893617,24726
46319,2336598
4160,752041
1368,368076475
584096,22626
5824,3321
1591466,195
785739,55830
2071,34700
176832,721657
1492357,8935
1332744,8046
1473707,480
448639,2049524
480878,1432347
182022,627694
481874,372100
601708,42397
184328,483325
589,3451478
780026,393185
199410,1311
256544,32018
742201,18579
797578,312529
1555816,252
1188542,16872
206410,13990
377882,18658
509874,1212
715894,112483
395386,304985
314532,102275
212769,21480
934872,101587
211259,182405
255240,13872
27288,580695
968436,1063
300033,37634458
49949,649052
300207,18238863
1044926,61292
302117,31329644
856151,42710
1263045,9617
1532076,1001
1584272,212
2320,96721
1493087,1129
400194,5018
1297391,2275
1549316,1270
1611887,103
103444,31221
1480516,2369
320177,85396
430801,1186
173903,378297
1314869,2992
812978,6706
1442759,1228
723940,82613
464559,13990
251801,540169
1251886,50544
1158866,9060
670065,712273
433095,1200
358783,40027
1588419,2670
1569168,520
856136,48843
842830,715985
31964,56312
170646,68383
245051,164126
948002,92130
1164612,16318
3246,3223393
1593888,179
1046580,117384
225604,22211
76781,3093
134387,1068578
298276,51888
248228,40032
957326,42007
154146,5958
1453317,11231
401068,16044
259459,310458
1566425,264
520418,6302
160973,374876
264637,1439166
21901,423339
1517228,703
1596569,171
36340,3831040
1186601,41293
1557594,3069
1335725,9574
4826,2656
391869,8217
1182671,50908
15639,88902202
40339,17333
1591437,203
1588002,200
40917,9460388
68211,1448
1584261,417
474397,80875
437485,165369
280633,1247
1609962,248
222675,454002
175208,132998
1062235,1516
607181,1577
1181929,1074
440576,575533
59806,72092
643253,209830
264461,2545366
464663,122957
99546,848571
1260568,17866
227605,1682749
1020157,7616
6605,381968
414512,145974
1213351,19946
1561233,544
53021,10619
1609990,122
1609982,123
115680,25688
140712,268436
7634,2109975
2845,214553
41173,871142
639781,149473
390188,36710
305291,1323
3485,104264328
22615,3425
172902,2547470
77080,1483
200467,17882
128294,1566112
702296,2081
1237430,18343
1460211,2263
1548402,318
507043,54972
176371,374318
315121,46343
87832,4001297
279604,1443414
394664,849275
55663,9524
1499660,5996
962340,141769
594380,27929
486713,88241
22773,146115147
732145,297352
763742,12253
370208,18149151
5820,343523
53066,3101
328282,192250183
515836,1094507
129142,21378698
1050203,49137
720010,536133
799811,229085
4295,31572810
1570856,4200
969726,57566609
309386,63914
1546366,1399
946216,18676
314505,96866
282771,355300
1292033,19108
520969,19385
1022034,108109
1589904,204
778890,103548
424342,4002
612946,1160
925683,177455
80893,3778
220773,15149
170760,3916703
216995,45222
907597,208101
1609294,125
812525,222715
1601294,186
566714,395104
681070,132491
576535,97315
214898,2613244
7241,22394679
372312,184032
27485,1972763
999771,71551
364582,25357
30427,1604
1281939,3440
151937,2984188
72369,112564
849134,14452
411986,178654
1305868,9724
1596213,178
905128,55228
727640,84463
643937,854
1611678,213
1465527,6035
444215,1251
1594739,196
328682,76324
1592388,182
787152,80270
214365,322520
1304906,319472
747634,46272
1571857,1007
830258,3237
65154,2140782
5535,10913685
293976,136809
466814,282228941
1555942,271
8082,342515338
981440,83952
855219,173112
543290,21248
198543,9413157
473385,14022311
1103308,55894
650814,53470
5171,62911139
460053,220679
523617,14618572
1028267,202074
76446,4259913
118250,48443058
601610,225039
1142538,4282
174826,2317725
610490,380706
1518929,18985
409699,135633
30821,4498170
415488,469842
1611166,107
559021,1633380
1283664,73773
1352775,177103
391390,6146
103688,1308698
949673,22032
27517,174191263
1483280,9115
787447,6451746
1523829,353
346852,23709
694794,8309
263477,7424
184750,22086047
2979,32907834
505741,563097
606276,14110
518488,19359
1054841,155619
122310,2427308
4228,14756360
394504,559582
247365,22482020
464307,24098
1609193,1073
179476,75433926
583119,28387
583633,122244
1147,10104
701092,62916
307470,45792
1224877,278995
823093,45773
228603,26818
991620,4857
205875,5206
552634,17235
1373821,1775
441158,60446
1575253,511
240877,543898
746387,49267
6283,880442
659291,177922
123475,3604
908195,252789
1160614,12570
1570721,253
2397,153427
1345567,616
423345,18199
34723,574605
1379631,33081
3206,8336
1017190,97760
26366,158130
854107,143544
1587050,407
248109,23784
224072,590189
75898,6420
1611383,110
2291,30189166
1507346,916
223206,8672
367123,22745
1155904,337565
1027187,44123
529673,158350
2294,110559906
341208,1095438
111608,13002889
605211,1681102
783273,561882
1182981,1613
734448,59307
1199952,1068
959091,3667
928702,50174
380197,12051
966374,48249
548242,15290
133284,4512
721322,10823
31199,542248
188928,25282
217335,309866
525062,26513
175783,1015870
428876,99463
1536251,1620
253276,98603058
77781,10807
8789,60372
342263,15419
3119,199863993
372818,2273154
11937,8134
557865,59178
569882,133492
1612174,87
53519,4041810
748562,84358
81144,199770
122690,1369294
591835,4136663
9007,2958880
1488325,9478
583019,44050
241164,5011
381806,253048
1555818,257
203925,597835
1589489,207
9622,45703
26789,63412
586841,400312
91100,11228
327048,43673
761137,87980
196047,143475
312550,33070
997081,7070
515626,21726
96366,1607
809822,62728
445318,1169
302868,14345
186364,1301
1584695,225
993514,299400
1005978,1063077
433382,2380041
521435,18574
312419,33289504
37562,217180
676933,8776
58042,63801870
723159,180510
340566,163211
1013454,70486
82993,3293884
4570,6134
1377754,1932887
10375,3225759
1122737,3918505
939443,3041
8762,38766945
93305,5679757
676629,427269
390375,179178500
360617,13750
99803,209306
484467,9634687
434190,423155
1091279,5539
277958,19614
871670,8087
1267733,873
1612689,67
1012370,18468
72181,3008
1610359,120
695498,16246
3140,663409
1523207,1465
559089,2094316
58939,7802
1560264,4019
3778,3122
904557,21562
893965,50022
482461,17768
678817,2700
1609847,450
805977,116435
98297,194596
4648,9649
1581570,208
97584,89140
1612596,77
48134,423580
525965,116853
102163,12205
1055082,128060
1012833,171335
1044906,59238
157563,336349
934887,71991
1593587,188
282034,18514
441772,7724
1596287,174
461306,9173
184863,14575
690792,162786
13584,169119
1612595,78
625144,46386
1159502,66094
1612577,77
42377,1487
1609182,214
499838,9302
967353,8572
913942,28211
1587041,199
584902,7044
982911,40277
205146,172663
91557,1448
1271574,24370
1047031,45071
1397149,97605
3367,4117095
174918,207290
304491,1158250
3091,9840004
349948,4017318
994116,61138
484090,1993582
1612145,253
849070,17128
1578521,279
598351,28324
346939,114287
873243,105742
1117524,12699
384833,80565
1213188,1913
807070,16213
1563183,269
1371529,754
1396971,821
1585325,214
1611251,134
772888,145412
195485,378145
274555,16080
342671,407472
356466,150471
1610708,217
5971,26643
204331,1024189
345283,325716
240798,11426
806819,377420
1477885,8023
1304899,548506
719925,75553
528150,19846
113736,5912896
746909,4584
348514,3056
1184410,207228
1612585,77
2278,3061352
263925,6633
53006,13168
1612670,72
643044,236481
278642,100670
816631,14729
907133,8191
1560117,787
1118899,6629
86669,802109
843769,28704
432093,222879
431385,275297
1223397,6486
66076,7389077
350533,118406
577933,309681
1320408,672914
2216,6178
49960,18584504
1612560,297
314466,98958
222062,1406078
158036,85931
199031,226019
869181,185329
1052254,77633
4936,10049
23726,81155
327670,23991
320002,208259
138022,692726
429399,1015
1293641,161116
1585838,315
1612678,70
1426488,12845
202554,3955
1545122,2698
1587279,196
838603,33683
1555719,414
672872,9902
182261,6039
215179,10884
396546,3435175
172169,399036
1156405,152901
792,1922543
108938,842675
1993,71028041
280099,616623
1893,782046
211239,189748
46511,1180617
15281,2768830
142751,13928
949027,1921
188099,1395
832796,120334
1606845,826
571069,6477
1104282,1249
628237,1117
900195,39507
166501,2378
118247,495314
462002,13184
1499190,1977
1611475,305
1318266,27547
3145,5760191
1612607,76
896845,865
997458,124116
790867,133773
3358,1254014
1602950,435
16619,449803
128118,272724
345776,6868699
843476,1021
1566107,273
138695,23404
1575809,721
384,23031
1101419,9095
165200,45806
300015,12950
27818,15048
1612567,78
1612592,78
259944,320253
1611474,422
1607895,346
1435464,59615
456036,90977
34914,35343934
3560,201732
862644,562565
744349,33238700
95686,1416271
182023,628015
293547,2085261
344889,323288
548683,3114039
1077240,49855
260975,7522
311294,36528
637077,1148
780583,15506
1520195,350
379325,17293
304837,877254
917354,1079
1501716,406
1612598,77
1158191,44942
932005,1073
1560011,260
176598,48762
97802,15898
1052111,1503
1270590,42248
525400,40451
680559,221939
1543373,15365
66735,2304227
142078,6009014
72646,25385875
198027,1313
1258587,11978
1024088,22759
532958,243078
909948,3382
578494,12016
318844,11612
1559078,793
91981,15059
1612582,73
921214,9037
693262,8348
1612639,71
280092,529112
209424,263860
1518227,182029
518806,154298
179614,1867542
134995,324136
1086900,1245
1612541,76
2123,329389
565255,99522
35383,485970
549414,464916
1610856,239
1559632,1627
311372,756716
158486,166952
521065,4292461
246525,298567
43456,3546898
720008,492841
1349,7633808
495149,112172
1429341,13530
1607523,417
1591326,205
1440162,5218
1599233,165
1609189,125
1606492,137
1592344,184
173288,28353
8989,2198172
1506976,1771
3308,1714406
179178,75479
1601844,312
1505311,2225
468638,88135
1139084,98623
22330,53861
57207,202945
4979,16055
142664,6705903
1098629,37378
122859,23602
607320,144690
831343,81982
55853,205556294
623915,21972
212885,2268978
475389,29764
98063,1054192
266785,4129
285395,23621034
138456,13341179
551377,414890
1451,87837070
910402,24115
705746,18812
1602332,162
1611460,422
346624,177961
281504,1001729
464793,173548
1209252,179201
1610737,118
1482227,13580
713044,114481
150253,5194713
1099242,30145
1099132,30066
1196252,34409
1579011,758
20530,84433363
743523,2533
5528,16160272
565167,363914
1603008,222
408030,56135
1606490,140
566438,30732
1592032,200
849138,13896
6886,443127
243924,37186
677239,17786
4113,904372
8578,14534678
720637,122544
840394,46434
1209525,5006
194448,12815
523589,19440
599004,54873
1034412,65919
30905,17668295
405785,2423
959075,3454120
182604,5530
8801,141856
1098877,33530
1096371,31877
1098674,31645
1180721,16039
820290,54744
5996,2220577
8400,37038
1098831,38370
1153631,14430
1200614,13228
419385,9952
655048,23338
560,51185128
895441,434508
175642,233439
1409271,521942
1134837,7470
72919,2831972
1046814,14645
115120,3351890
1065546,220762
293978,276933
272657,23001
7046,7087382
1477816,24697
1099154,30008
195440,90585
1605126,284
757785,20056
819062,11446205
33676,62932619
394672,104446
414456,155878
280111,594076
149909,1558
305549,14310
1610400,123
94283,260435
409694,113300
1595166,179
1600511,159
146599,224464
1565164,282
789840,154663
1599562,171
1186419,13923
125061,15010
657,55478353
376048,2163
1107228,39081
1424858,1320
180,3251426
801762,48874
7475,7584755
1099301,38558
314003,36511
969496,83982
1097234,30839
1129224,507409
341528,56081
267316,13936
262605,23838
1567148,508
104772,16135
405173,285066
1609804,124
2824,15936814
283554,127251
1162893,90580
595229,13533
1612274,87
737483,315201
71643,11320
4276,7957
1122871,31716
62531,2792780
305138,658571
1099121,31710
7456,188284214
502267,4347455
720006,490396
520384,3105696
46692,321431
1089786,34918
80836,128030
947496,88730
1424865,1176
409704,91204
465176,10756
1099160,30930
1155898,333198
635429,47343
23408,87007807
7790,697473
1441046,16054
564672,1683968
343284,173114
307702,22582
319472,141989869
1611398,224
70719,11900293
329334,54127
575150,1124113
142888,5197508
412966,23945940
80737,1564
245000,78581
1208593,24170
798271,15885
295815,19389
813982,34174
149430,63842
331932,6284
1517150,1031
1558561,285
435726,8398
1099039,34522
639386,13220
17267,69551239
1098923,33560
5260,26561726
836213,11781437
1609464,398
255595,1254217
700903,895441
343154,166029
729063,230371
394537,106383
213383,538887
19039,2809
1097240,31678
885288,74735
6086,230194
95018,237549
417128,240553
504812,5083489
1581853,1785132
1593842,194
322933,783815
972987,135247
10122,222933
519619,1123
1932,1075088
1080417,34317
237804,2671244
932595,286273
1369688,2734
1610830,100
591691,90917
1195521,10260
232160,1964960
1493792,1466
170318,375448
1567872,245
1611138,318
655864,58355
127565,33930
394658,118768
1559562,529
987285,1923
715892,103702
3816,184062
95666,12595389
725676,92327
205397,18639
131111,31790
412033,35197
177182,13560
236087,10187157
34785,237679
1097173,32773
270957,2774510
104627,48715010
620928,15355
486432,884632
1273305,14416
522753,17665434
7751,143660173
394355,249354
1098681,30175
478336,7087180
6484,284301
1163106,203261
467756,928851
1596572,221
1588209,437
1597217,375
1565824,470
802048,102476
401662,231516
294434,88164
2718,378839
1142564,3292
1599251,945
251601,645805
1592237,181
660,13241123
1099177,33597
1099243,31547
635795,162407
1184423,95058
192016,31864
37492,8221934
1289866,17472
280105,47610
544509,1359054
654585,2656
745898,5412
643518,259944
1098807,31432
1610216,114
1065042,18387
2913,83169714
858017,5356246
449710,41028
1070540,1989147
1839,8423412
1612392,320
394576,89518
230650,216071
518880,777312
293982,370064
562853,39645440
1318268,27676
533013,787527
1333600,2757432
3822,33639087
79033,1727520
1279049,8133
1609035,438
155461,39382
720034,227931
26412,2811545
82377,13329403
1180164,17986
1607201,561
1591134,197
1585100,609
585938,21758784
130707,198853704
1257248,12298
967151,26280
1151989,31791
5295,34770284
944022,7655
250801,28095
1111659,13730
1064639,12667
156152,30432
1558284,540
8806,296001
184883,10293
212913,516101
1611159,127
853168,27129
920917,97028
1097607,66037
283264,1231241
469438,116391
2774,10004456
1047810,32845
394391,104338
530704,2651
568724,53754
457728,43494
417131,237252
947601,35298
115618,138345
1607840,137
55851,203218621
1594912,194
8398,53034904
917337,1089
461629,35544522
1566439,1280
1585921,1046
638913,60737
968906,6288
452,3296454
939908,2923
119677,1211649
154434,1066507
76396,394252926
466722,12989
379840,10250
1204929,5821
144739,67518
1082881,11347
350982,154351
569254,44272
578327,47936
80814,5751889
159704,652039
621168,23923
465574,1222869
78638,8108
356052,70986350
186877,113318
1028360,301820
454228,1246908
230039,3607
430774,20461280
564238,137664
674642,533689
309221,71600
929514,1191797
360497,478676
5839,7887688
141215,1131853
719301,199762
453656,59830
3130,58904
5646,30694517
78424,2260363
1596104,251
293984,365724
394453,89431
1603042,157
54710,41213
801779,51705
1600078,331
892295,45825
1596857,163
630538,4141478
1448555,45112
3783,22345819
1060696,37733
591099,62701
242167,20311539
325332,100895405
3000,57392330
398732,33590
470190,65799
1869,248508039
159499,23792
288067,24503
